a,G,F_imp,u_imp,l,F,u,fracture_dissipation
0.0006718750000000001,2.5279237216109927e-14,2.746195805125603e-07,3.497514353442248e-14,326813433.32354945,89.74936796518274,1.1430346739468554e-05,0.00012656250000000013
0.00067333984375,2.556648084043233e-14,2.748291278673673e-07,3.525587476616292e-14,324972346.1039481,89.3118664607603,1.1457184336706947e-05,0.0001305175781250001
0.0006748046875000001,2.5856478007501076e-14,2.7672796683823285e-07,3.553386723772534e-14,323144819.6390437,89.42320893302002,1.1482585119612478e-05,0.00013447265625000004
0.00067626953125,2.6134750828520283e-14,2.7746626651300234e-07,3.5810119070686505e-14,321419854.4977285,89.18316701063718,1.151008326124639e-05,0.00013842773437500001
0.0006777343750000001,2.6427490718124327e-14,2.7741074887871813e-07,3.6091150685254434e-14,319634697.6194076,88.67010083422248,1.1535984036017776e-05,0.00014238281250000018
0.00067919921875,2.6707626197520502e-14,2.786447823809412e-07,3.6380143735680136e-14,317953959.3843657,88.5962118198152,1.1567210743731827e-05,0.0001463378906249999
0.0006806640625000001,2.7027049333909363e-14,2.7881463383285104e-07,3.667835018504748e-14,316069482.15090126,88.12479693164238,1.159290714913737e-05,0.0001502929687500001
0.00068212890625,2.7320930889330376e-14,2.775680822013647e-07,3.697278116971908e-14,314364962.41744465,87.25767972951421,1.1622946962887143e-05,0.00015424804687500006
0.0006835937500000001,2.7624089912366996e-14,2.775578503802634e-07,3.727051577560984e-14,312635213.2555001,86.77435774437184,1.1652075647650261e-05,0.00015820312500000022
0.00068505859375,2.7968346193555998e-14,2.7462909462495e-07,3.756587430989729e-14,310705176.3949046,85.32868128861803,1.1671911603885453e-05,0.00016215820312499995
0.0006865234375000001,2.8258716542324623e-14,2.712301603788681e-07,3.786577667936498e-14,309104740.475398,83.83852833301061,1.1704491073374492e-05,0.00016611328125000014
0.00068798828125,2.8604259286941593e-14,2.715107099090398e-07,3.817663693357123e-14,307232057.3125801,83.41679398775342,1.1729086706376519e-05,0.00017006835937500008
0.0006894531250000001,2.890848314975228e-14,2.77860618824657e-07,3.848514917284591e-14,305611174.43021464,84.91731004690962,1.1761491636835443e-05,0.00017402343750000027
0.00069091796875,2.926008104521549e-14,2.7796288887107934e-07,3.880599938542503e-14,303769467.3913589,84.43663870693126,1.1788077764899964e-05,0.000177978515625
0.0006923828125000001,2.9602538376123874e-14,2.778721980463005e-07,3.912003207613772e-14,302007275.6634869,83.9194255145881,1.1814534311182574e-05,0.00018193359375000018
0.00069384765625,2.9944834714286473e-14,2.7872203227871594e-07,3.944034836706763e-14,300276207.41351545,83.69359477524026,1.1842998226730906e-05,0.00018588867187500013
0.0006953125000000001,3.0304487055793167e-14,2.755871089681719e-07,3.9772409659800894e-14,298489056.6097045,82.25973616970546,1.1871629038448666e-05,0.00018984375000000031
0.00069677734375,3.067025435090566e-14,2.7621688385084496e-07,4.0117548864960193e-14,296703857.8875098,81.9546150522119,1.190303151722438e-05,0.00019379882812500004
0.0006982421875000001,3.103944361228826e-14,2.721046090117094e-07,4.044533706584391e-14,294934052.452773,80.25291502690078,1.1928707163647691e-05,0.00019775390625000023
0.00069970703125,3.1419716698207106e-14,2.731621062765843e-07,4.0776243994704823e-14,293143824.56338125,80.07578455970675,1.195330411593738e-05,0.00020170898437500017
0.0007011718750000001,3.1776264668262894e-14,2.7065008556113566e-07,4.1106480641956915e-14,291494563.92226154,78.89302866616602,1.1982315649106116e-05,0.00020566406250000014
0.00070263671875,3.2164436187604245e-14,2.7311321215812273e-07,4.145158455930543e-14,289730296.3052901,79.12917188346246,1.2009779876691351e-05,0.0002096191406250001
0.0007041015625000001,3.2559954605960523e-14,2.7519065320891523e-07,4.1805515269128796e-14,287965186.3221813,79.24532772542806,1.2038532993769468e-05,0.00021357421875000028
0.00070556640625,3.296012143733961e-14,2.739676260846355e-07,4.216913356554435e-14,286211764.10784316,78.41275757012147,1.2069302108693711e-05,0.000217529296875
0.00070703125,3.337486685736382e-14,2.7484762060498465e-07,4.252138768982409e-14,284427845.2174827,78.17431649182798,1.209426667627386e-05,0.00022148437499999995
0.00070849609375,3.378563760500892e-14,2.738053157220168e-07,4.286840547079374e-14,282693499.71624404,77.40298294236807,1.2118619569793664e-05,0.00022543945312500014
0.0007099609375000001,3.4199259412865895e-14,2.7602426402082797e-07,4.323053448927057e-14,280978785.7318211,77.55696253709185,1.2146863087332859e-05,0.00022939453125000032
0.00071142578125,3.463159933067594e-14,2.776123345267772e-07,4.359932219718023e-14,279219411.8403172,77.51475276618412,1.217377710053315e-05,0.00023334960937500005
0.000712890625,3.506430556263201e-14,2.7741063080732786e-07,4.396640313036294e-14,277491229.3483248,76.97901697701967,1.2200291254668448e-05,0.0002373046875
0.00071435546875,3.5524995283608066e-14,2.7876886316103225e-07,4.437444238137166e-14,275686098.68726593,76.85270032034927,1.2233416901543223e-05,0.00024125976562500018
